word=de,f=221,flags=,originalFreq=221
word=paléolithiques,f=77,flags=,originalFreq=77
word=pampa,f=77,flags=,originalFreq=77
word=panaméen,f=77,flags=,originalFreq=77
word=pancartes,f=77,flags=,originalFreq=77
word=paneuropéen,f=77,flags=,originalFreq=77
word=papales,f=77,flags=,originalFreq=77
word=paquetage,f=77,flags=,originalFreq=77
word=paradisiaque,f=77,flags=,originalFreq=77
word=parallélépipède,f=77,flags=,originalFreq=77
word=pareils,f=77,flags=,originalFreq=77
word=parentes,f=77,flags=,originalFreq=77
word=parlante,f=77,flags=,originalFreq=77
word=parlons,f=77,flags=,originalFreq=77
word=paroliers,f=77,flags=,originalFreq=77
word=parolière,f=77,flags=,originalFreq=77
word=parti-pris,f=77,flags=,originalFreq=77
word=pastille,f=77,flags=,originalFreq=77
word=pater,f=77,flags=,originalFreq=77
word=patriciennes,f=77,flags=,originalFreq=77
word=peindra,f=77,flags=,originalFreq=77
word=percevaient,f=77,flags=,originalFreq=77
word=perchoir,f=77,flags=,originalFreq=77
word=perpétuant,f=77,flags=,originalFreq=77
word=perrière,f=77,flags=,originalFreq=77
word=personnifié,f=77,flags=,originalFreq=77
word=persévérer,f=77,flags=,originalFreq=77
word=pessimistes,f=77,flags=,originalFreq=77
word=petite-nièce,f=77,flags=,originalFreq=77
word=philanthropie,f=77,flags=,originalFreq=77
word=philatélistes,f=77,flags=,originalFreq=77
word=phonographe,f=77,flags=,originalFreq=77
word=photojournaliste,f=77,flags=,originalFreq=77
word=phénotypique,f=77,flags=,originalFreq=77
word=piastres,f=77,flags=,originalFreq=77
word=pilla,f=77,flags=,originalFreq=77
word=pinacothèque,f=77,flags=,originalFreq=77
word=pitoyable,f=77,flags=,originalFreq=77
word=più,f=77,flags=,originalFreq=77
word=plaquage,f=77,flags=,originalFreq=77
word=pleurent,f=77,flags=,originalFreq=77
word=plénières,f=77,flags=,originalFreq=77
word=pointillés,f=77,flags=,originalFreq=77
word=poivrière,f=77,flags=,originalFreq=77
word=polluante,f=77,flags=,originalFreq=77
word=polypes,f=77,flags=,originalFreq=77
word=pompée,f=77,flags=,originalFreq=77
word=postier,f=77,flags=,originalFreq=77
word=postproduction,f=77,flags=,originalFreq=77
word=poursuive,f=77,flags=,originalFreq=77
word=pourvoit,f=77,flags=,originalFreq=77
word=primeurs,f=77,flags=,originalFreq=77
word=privatisé,f=77,flags=,originalFreq=77
word=prodigués,f=77,flags=,originalFreq=77
word=profilé,f=77,flags=,originalFreq=77
word=progiciel,f=77,flags=,originalFreq=77
word=programmables,f=77,flags=,originalFreq=77
word=prolixe,f=77,flags=,originalFreq=77
word=prompte,f=77,flags=,originalFreq=77
word=promènent,f=77,flags=,originalFreq=77
word=prononcez,f=77,flags=,originalFreq=77
word=prophylaxie,f=77,flags=,originalFreq=77
word=provenances,f=77,flags=,originalFreq=77
word=proviendraient,f=77,flags=,originalFreq=77
word=provocante,f=77,flags=,originalFreq=77
word=prudents,f=77,flags=,originalFreq=77
word=prédispositions,f=77,flags=,originalFreq=77
word=prédite,f=77,flags=,originalFreq=77
word=préparèrent,f=77,flags=,originalFreq=77
word=présages,f=77,flags=,originalFreq=77
word=préscolaire,f=77,flags=,originalFreq=77
word=prévalent,f=77,flags=,originalFreq=77
word=préviennent,f=77,flags=,originalFreq=77
word=prévôts,f=77,flags=,originalFreq=77
word=prêchait,f=77,flags=,originalFreq=77
word=psychotrope,f=77,flags=,originalFreq=77
word=pubis,f=77,flags=,originalFreq=77
word=punk-rock,f=77,flags=,originalFreq=77
word=pupitres,f=77,flags=,originalFreq=77
word=puritain,f=77,flags=,originalFreq=77
word=putois,f=77,flags=,originalFreq=77
word=pyrale,f=77,flags=,originalFreq=77
word=python,f=77,flags=,originalFreq=77
word=pèche,f=77,flags=,originalFreq=77
word=pélagique,f=77,flags=,originalFreq=77
word=pélican,f=77,flags=,originalFreq=77
word=pénalement,f=77,flags=,originalFreq=77
word=pénétrante,f=77,flags=,originalFreq=77
word=périphéries,f=77,flags=,originalFreq=77
word=périples,f=77,flags=,originalFreq=77
word=périscope,f=77,flags=,originalFreq=77
word=qu'architecte,f=77,flags=,originalFreq=77
word=qu'elle-même,f=77,flags=,originalFreq=77
word=qu'encore,f=77,flags=,originalFreq=77
word=qu'expert,f=77,flags=,originalFreq=77
word=qu'Édouard,f=77,flags=,originalFreq=77
word=qu'État,f=77,flags=,originalFreq=77
word=qualifièrent,f=77,flags=,originalFreq=77
word=quantum,f=77,flags=,originalFreq=77
word=quasars,f=77,flags=,originalFreq=77
word=questionné,f=77,flags=,originalFreq=77
word=quiproquos,f=77,flags=,originalFreq=77
word=raccords,f=77,flags=,originalFreq=77
word=raccordés,f=77,flags=,originalFreq=77
word=racing,f=77,flags=,originalFreq=77
word=radians,f=77,flags=,originalFreq=77
word=rafraîchissement,f=77,flags=,originalFreq=77
word=rainure,f=77,flags=,originalFreq=77
word=rallongé,f=77,flags=,originalFreq=77
word=rallongée,f=77,flags=,originalFreq=77
word=ramassés,f=77,flags=,originalFreq=77
word=ramenèrent,f=77,flags=,originalFreq=77
word=rapatriée,f=77,flags=,originalFreq=77
word=rappeuse,f=77,flags=,originalFreq=77
word=rapportaient,f=77,flags=,originalFreq=77
word=rasant,f=77,flags=,originalFreq=77
word=ravagées,f=77,flags=,originalFreq=77
word=ravagés,f=77,flags=,originalFreq=77
word=rayonnent,f=77,flags=,originalFreq=77
word=recensent,f=77,flags=,originalFreq=77
word=rechercha,f=77,flags=,originalFreq=77
word=recommencent,f=77,flags=,originalFreq=77
word=recouvraient,f=77,flags=,originalFreq=77
word=recouvré,f=77,flags=,originalFreq=77
word=recrutées,f=77,flags=,originalFreq=77
word=recueillait,f=77,flags=,originalFreq=77
word=redirige,f=77,flags=,originalFreq=77
word=refondé,f=77,flags=,originalFreq=77
word=reformée,f=77,flags=,originalFreq=77
word=refouler,f=77,flags=,originalFreq=77
word=regardaient,f=77,flags=,originalFreq=77
word=regardés,f=77,flags=,originalFreq=77
word=relaie,f=77,flags=,originalFreq=77
word=relocalisation,f=77,flags=,originalFreq=77
word=remakes,f=77,flags=,originalFreq=77
word=remontage,f=77,flags=,originalFreq=77
word=remorquer,f=77,flags=,originalFreq=77
word=renfermé,f=77,flags=,originalFreq=77
word=renonçait,f=77,flags=,originalFreq=77
word=renouant,f=77,flags=,originalFreq=77
word=renvois,f=77,flags=,originalFreq=77
word=reparaître,f=77,flags=,originalFreq=77
word=repartie,f=77,flags=,originalFreq=77
word=reproductif,f=77,flags=,originalFreq=77
word=republié,f=77,flags=,originalFreq=77
word=repérables,f=77,flags=,originalFreq=77
word=requiem,f=77,flags=,originalFreq=77
word=rescapée,f=77,flags=,originalFreq=77
word=ressortie,f=77,flags=,originalFreq=77
word=retarda,f=77,flags=,originalFreq=77
word=retardent,f=77,flags=,originalFreq=77
word=revendent,f=77,flags=,originalFreq=77
word=revendeur,f=77,flags=,originalFreq=77
word=revendues,f=77,flags=,originalFreq=77
word=riziculture,f=77,flags=,originalFreq=77
word=robotisée,f=77,flags=,originalFreq=77
word=rocambolesques,f=77,flags=,originalFreq=77
word=romands,f=77,flags=,originalFreq=77
word=ronce,f=77,flags=,originalFreq=77
word=roturier,f=77,flags=,originalFreq=77
word=rouet,f=77,flags=,originalFreq=77
word=roumanophones,f=77,flags=,originalFreq=77
word=rouvrit,f=77,flags=,originalFreq=77
word=russophones,f=77,flags=,originalFreq=77
word=réaffirmant,f=77,flags=,originalFreq=77
word=récessive,f=77,flags=,originalFreq=77
word=réconciliés,f=77,flags=,originalFreq=77
word=récupérateur,f=77,flags=,originalFreq=77
word=rédactionnel,f=77,flags=,originalFreq=77
word=rédigera,f=77,flags=,originalFreq=77
word=réformant,f=77,flags=,originalFreq=77
word=réfrigérant,f=77,flags=,originalFreq=77
word=réglables,f=77,flags=,originalFreq=77
word=réinstallation,f=77,flags=,originalFreq=77
word=réinstalle,f=77,flags=,originalFreq=77
word=réintégra,f=77,flags=,originalFreq=77
word=réitéré,f=77,flags=,originalFreq=77
word=rémanents,f=77,flags=,originalFreq=77
word=rémunérée,f=77,flags=,originalFreq=77
word=rémunérées,f=77,flags=,originalFreq=77
word=réparateur,f=77,flags=,originalFreq=77
word=répliquent,f=77,flags=,originalFreq=77
word=réprimant,f=77,flags=,originalFreq=77
word=répétait,f=77,flags=,originalFreq=77
word=réquisitionnée,f=77,flags=,originalFreq=77
word=résigné,f=77,flags=,originalFreq=77
word=résilié,f=77,flags=,originalFreq=77
word=résorption,f=77,flags=,originalFreq=77
word=résultera,f=77,flags=,originalFreq=77
word=résumées,f=77,flags=,originalFreq=77
word=rétroactif,f=77,flags=,originalFreq=77
word=réveillant,f=77,flags=,originalFreq=77
word=réveillée,f=77,flags=,originalFreq=77
word=révisées,f=77,flags=,originalFreq=77
word=révolu,f=77,flags=,originalFreq=77
word=révoqués,f=77,flags=,originalFreq=77
word=rééquilibrer,f=77,flags=,originalFreq=77
word=s'accroissent,f=77,flags=,originalFreq=77
word=s'assemblent,f=77,flags=,originalFreq=77
word=s'assoit,f=77,flags=,originalFreq=77
word=s'embarquent,f=77,flags=,originalFreq=77
word=s'engageaient,f=77,flags=,originalFreq=77
word=s'enroule,f=77,flags=,originalFreq=77
word=s'exilent,f=77,flags=,originalFreq=77
word=s'illustrant,f=77,flags=,originalFreq=77
word=s'indigne,f=77,flags=,originalFreq=77
word=s'instruire,f=77,flags=,originalFreq=77
word=s'interpréter,f=77,flags=,originalFreq=77
word=s'échanger,f=77,flags=,originalFreq=77
word=s'épanouissent,f=77,flags=,originalFreq=77
word=s'épuise,f=77,flags=,originalFreq=77
word=s'étaler,f=77,flags=,originalFreq=77
word=sabordage,f=77,flags=,originalFreq=77
word=sachet,f=77,flags=,originalFreq=77
word=sacres,f=77,flags=,originalFreq=77
word=sagement,f=77,flags=,originalFreq=77
word=sahariennes,f=77,flags=,originalFreq=77
word=samoan,f=77,flags=,originalFreq=77
word=sanctification,f=77,flags=,originalFreq=77
word=sangles,f=77,flags=,originalFreq=77
word=sanskrite,f=77,flags=,originalFreq=77
word=sarcasmes,f=77,flags=,originalFreq=77
word=satrapes,f=77,flags=,originalFreq=77
word=satyres,f=77,flags=,originalFreq=77
word=sauf-conduit,f=77,flags=,originalFreq=77
word=saufs,f=77,flags=,originalFreq=77
word=sauvegardés,f=77,flags=,originalFreq=77
word=saynètes,f=77,flags=,originalFreq=77
word=scies,f=77,flags=,originalFreq=77
word=sectorielles,f=77,flags=,originalFreq=77
word=serrant,f=77,flags=,originalFreq=77
word=sesterces,f=77,flags=,originalFreq=77
word=shabbat,f=77,flags=,originalFreq=77
word=shilling,f=77,flags=,originalFreq=77
word=sidéral,f=77,flags=,originalFreq=77
word=simulée,f=77,flags=,originalFreq=77
word=singularise,f=77,flags=,originalFreq=77
word=sinogramme,f=77,flags=,originalFreq=77
word=slip,f=77,flags=,originalFreq=77
word=sociétales,f=77,flags=,originalFreq=77
word=soignants,f=77,flags=,originalFreq=77
word=soixante-deux,f=77,flags=,originalFreq=77
word=soixante-six,f=77,flags=,originalFreq=77
word=solennels,f=77,flags=,originalFreq=77
word=songeait,f=77,flags=,originalFreq=77
word=soufflets,f=77,flags=,originalFreq=77
word=souillure,f=77,flags=,originalFreq=77
word=souligna,f=77,flags=,originalFreq=77
word=soumirent,f=77,flags=,originalFreq=77
word=souriante,f=77,flags=,originalFreq=77
word=sous-catégories,f=77,flags=,originalFreq=77
word=sous-corps,f=77,flags=,originalFreq=77
word=sous-couche,f=77,flags=,originalFreq=77
word=sous-diacre,f=77,flags=,originalFreq=77
word=sous-série,f=77,flags=,originalFreq=77
word=sous-tendent,f=77,flags=,originalFreq=77
word=sous-titrage,f=77,flags=,originalFreq=77
word=sous-type,f=77,flags=,originalFreq=77
word=souscrite,f=77,flags=,originalFreq=77
word=spasmes,f=77,flags=,originalFreq=77
word=spectroscopique,f=77,flags=,originalFreq=77
word=spires,f=77,flags=,originalFreq=77
word=spumante,f=77,flags=,originalFreq=77
word=spécifiés,f=77,flags=,originalFreq=77
word=spéculer,f=77,flags=,originalFreq=77
word=stagnante,f=77,flags=,originalFreq=77
word=stagnantes,f=77,flags=,originalFreq=77
word=stagner,f=77,flags=,originalFreq=77
word=stances,f=77,flags=,originalFreq=77
word=standardiser,f=77,flags=,originalFreq=77
word=stationnent,f=77,flags=,originalFreq=77
word=sternes,f=77,flags=,originalFreq=77
word=stoïcien,f=77,flags=,originalFreq=77
word=string,f=77,flags=,originalFreq=77
word=structurants,f=77,flags=,originalFreq=77
word=stéréotypés,f=77,flags=,originalFreq=77
word=subdiviser,f=77,flags=,originalFreq=77
word=subséquente,f=77,flags=,originalFreq=77
word=succéderont,f=77,flags=,originalFreq=77
word=sucrant,f=77,flags=,originalFreq=77
word=sucrières,f=77,flags=,originalFreq=77
word=suicidaires,f=77,flags=,originalFreq=77
word=super-légers,f=77,flags=,originalFreq=77
word=superintendant,f=77,flags=,originalFreq=77
word=superpuissances,f=77,flags=,originalFreq=77
word=superstars,f=77,flags=,originalFreq=77
word=supervisés,f=77,flags=,originalFreq=77
word=supplicié,f=77,flags=,originalFreq=77
word=suppliciés,f=77,flags=,originalFreq=77
word=supporta,f=77,flags=,originalFreq=77
word=suppriment,f=77,flags=,originalFreq=77
word=sureau,f=77,flags=,originalFreq=77
word=survolant,f=77,flags=,originalFreq=77
word=surélevés,f=77,flags=,originalFreq=77
word=suscrit,f=77,flags=,originalFreq=77
word=suspendit,f=77,flags=,originalFreq=77
word=sylvestres,f=77,flags=,originalFreq=77
word=symbolisés,f=77,flags=,originalFreq=77
word=synclinal,f=77,flags=,originalFreq=77
word=synthétisées,f=77,flags=,originalFreq=77
word=syriaques,f=77,flags=,originalFreq=77
word=systolique,f=77,flags=,originalFreq=77
word=sécrète,f=77,flags=,originalFreq=77
word=séculière,f=77,flags=,originalFreq=77
word=sécurités,f=77,flags=,originalFreq=77
word=séjournera,f=77,flags=,originalFreq=77
word=sépharades,f=77,flags=,originalFreq=77
word=séquestré,f=77,flags=,originalFreq=77
word=sérail,f=77,flags=,originalFreq=77
word=sérielle,f=77,flags=,originalFreq=77
word=sévir,f=77,flags=,originalFreq=77
word=tableur,f=77,flags=,originalFreq=77
word=tamarin,f=77,flags=,originalFreq=77
word=tanière,f=77,flags=,originalFreq=77
word=tarifaires,f=77,flags=,originalFreq=77
word=tatare,f=77,flags=,originalFreq=77
word=tchadienne,f=77,flags=,originalFreq=77
word=tee-shirts,f=77,flags=,originalFreq=77
word=tempe,f=77,flags=,originalFreq=77
word=temporalité,f=77,flags=,originalFreq=77
word=terminaient,f=77,flags=,originalFreq=77
word=ternie,f=77,flags=,originalFreq=77
word=terrarium,f=77,flags=,originalFreq=77
word=terrorise,f=77,flags=,originalFreq=77
word=terroriser,f=77,flags=,originalFreq=77
word=tertres,f=77,flags=,originalFreq=77
word=testa,f=77,flags=,originalFreq=77
word=testaments,f=77,flags=,originalFreq=77
word=testeurs,f=77,flags=,originalFreq=77
word=th,f=77,flags=,originalFreq=77
word=thrombose,f=77,flags=,originalFreq=77
word=tiraillé,f=77,flags=,originalFreq=77
word=tissée,f=77,flags=,originalFreq=77
word=togolaise,f=77,flags=,originalFreq=77
word=tomberont,f=77,flags=,originalFreq=77
word=tonnelier,f=77,flags=,originalFreq=77
word=tonsure,f=77,flags=,originalFreq=77
word=toponymiques,f=77,flags=,originalFreq=77
word=torseur,f=77,flags=,originalFreq=77
word=touchante,f=77,flags=,originalFreq=77
word=tournevis,f=77,flags=,originalFreq=77
word=toxicomane,f=77,flags=,originalFreq=77
word=tracasseries,f=77,flags=,originalFreq=77
word=tractés,f=77,flags=,originalFreq=77
word=trader,f=77,flags=,originalFreq=77
word=transcrites,f=77,flags=,originalFreq=77
word=transitive,f=77,flags=,originalFreq=77
word=transpercer,f=77,flags=,originalFreq=77
word=transpondeur,f=77,flags=,originalFreq=77
word=traqués,f=77,flags=,originalFreq=77
word=traçage,f=77,flags=,originalFreq=77
word=trente-deuxièmes,f=77,flags=,originalFreq=77
word=trente-troisième,f=77,flags=,originalFreq=77
word=triche,f=77,flags=,originalFreq=77
word=tricher,f=77,flags=,originalFreq=77
word=tricks,f=77,flags=,originalFreq=77
word=trois-quart,f=77,flags=,originalFreq=77
word=trombe,f=77,flags=,originalFreq=77
word=trompent,f=77,flags=,originalFreq=77
word=tropes,f=77,flags=,originalFreq=77
word=truqué,f=77,flags=,originalFreq=77
word=tryptophane,f=77,flags=,originalFreq=77
word=tuileries,f=77,flags=,originalFreq=77
word=turbulente,f=77,flags=,originalFreq=77
word=tutorat,f=77,flags=,originalFreq=77
word=tziganes,f=77,flags=,originalFreq=77
word=télédétection,f=77,flags=,originalFreq=77
word=télégraphes,f=77,flags=,originalFreq=77
word=télémètre,f=77,flags=,originalFreq=77
word=témoignait,f=77,flags=,originalFreq=77
word=tétraèdres,f=77,flags=,originalFreq=77
word=ulcère,f=77,flags=,originalFreq=77
word=universaliste,f=77,flags=,originalFreq=77
word=uruguayens,f=77,flags=,originalFreq=77
word=usager,f=77,flags=,originalFreq=77
word=usée,f=77,flags=,originalFreq=77
word=va-t-il,f=77,flags=,originalFreq=77
word=vacarme,f=77,flags=,originalFreq=77
word=vaginal,f=77,flags=,originalFreq=77
word=vaniteux,f=77,flags=,originalFreq=77
word=vantait,f=77,flags=,originalFreq=77
word=vaseux,f=77,flags=,originalFreq=77
word=vaudoises,f=77,flags=,originalFreq=77
word=vengea,f=77,flags=,originalFreq=77
word=vengé,f=77,flags=,originalFreq=77
word=ventouse,f=77,flags=,originalFreq=77
word=veufs,f=77,flags=,originalFreq=77
word=vice-consul,f=77,flags=,originalFreq=77
word=vice-recteur,f=77,flags=,originalFreq=77
word=vicomtés,f=77,flags=,originalFreq=77
word=vidéoclips,f=77,flags=,originalFreq=77
word=viola,f=77,flags=,originalFreq=77
word=viscérale,f=77,flags=,originalFreq=77
word=vocalisation,f=77,flags=,originalFreq=77
word=voisinages,f=77,flags=,originalFreq=77
word=volte-face,f=77,flags=,originalFreq=77
word=voyance,f=77,flags=,originalFreq=77
word=véhiculent,f=77,flags=,originalFreq=77
word=vénerie,f=77,flags=,originalFreq=77
word=webzine,f=77,flags=,originalFreq=77
word=whiskey,f=77,flags=,originalFreq=77
word=wing,f=77,flags=,originalFreq=77
word=word,f=77,flags=,originalFreq=77
word=xylophone,f=77,flags=,originalFreq=77
word=xénophobe,f=77,flags=,originalFreq=77
word=yakuzas,f=77,flags=,originalFreq=77
word=zona,f=77,flags=,originalFreq=77
word=Évreux,f=77,flags=,originalFreq=77
word=ébloui,f=77,flags=,originalFreq=77
word=échafaudages,f=77,flags=,originalFreq=77
word=échiquéenne,f=77,flags=,originalFreq=77
word=échouée,f=77,flags=,originalFreq=77
word=éclatantes,f=77,flags=,originalFreq=77
word=écolier,f=77,flags=,originalFreq=77
word=éconduit,f=77,flags=,originalFreq=77
word=écoutait,f=77,flags=,originalFreq=77
word=édifièrent,f=77,flags=,originalFreq=77
word=électrolyse,f=77,flags=,originalFreq=77
word=élurent,f=77,flags=,originalFreq=77
word=émancipée,f=77,flags=,originalFreq=77
word=émoluments,f=77,flags=,originalFreq=77
word=énantiomères,f=77,flags=,originalFreq=77
word=épargnant,f=77,flags=,originalFreq=77
word=épargnants,f=77,flags=,originalFreq=77
word=épisodiques,f=77,flags=,originalFreq=77
word=épithètes,f=77,flags=,originalFreq=77
word=épithéliales,f=77,flags=,originalFreq=77
word=épouvantables,f=77,flags=,originalFreq=77
word=épurées,f=77,flags=,originalFreq=77
word=érigent,f=77,flags=,originalFreq=77
word=érodée,f=77,flags=,originalFreq=77
word=érotisme,f=77,flags=,originalFreq=77
word=étagères,f=77,flags=,originalFreq=77
word=éternité,f=77,flags=,originalFreq=77
word=étiologique,f=77,flags=,originalFreq=77
word=étirée,f=77,flags=,originalFreq=77
word=étoffer,f=77,flags=,originalFreq=77
word=étoilés,f=77,flags=,originalFreq=77
word=étrier,f=77,flags=,originalFreq=77
word=étudiaient,f=77,flags=,originalFreq=77
word=évités,f=77,flags=,originalFreq=77
word=évoquera,f=77,flags=,originalFreq=77
word=œnologie,f=77,flags=,originalFreq=77
word=AX,f=76,flags=,originalFreq=76
word=Abdoulaye,f=76,flags=,originalFreq=76
word=Agostino,f=76,flags=,originalFreq=76
word=Aigues-Mortes,f=76,flags=,originalFreq=76
word=Al-Andalus,f=76,flags=,originalFreq=76
word=Allard,f=76,flags=,originalFreq=76
word=Amazonie,f=76,flags=,originalFreq=76
word=Angelina,f=76,flags=,originalFreq=76
word=Ariège,f=76,flags=,originalFreq=76
word=Armando,f=76,flags=,originalFreq=76
word=Ashton,f=76,flags=,originalFreq=76
word=Astrid,f=76,flags=,originalFreq=76
word=Athanase,f=76,flags=,originalFreq=76
word=Aubin,f=76,flags=,originalFreq=76
word=Auriol,f=76,flags=,originalFreq=76
word=BG,f=76,flags=,originalFreq=76
word=Bagnols-sur-Cèze,f=76,flags=,originalFreq=76
word=Bailleul,f=76,flags=,originalFreq=76
word=Ballard,f=76,flags=,originalFreq=76
word=Barbe-Bleue,f=76,flags=,originalFreq=76
word=Barbier-Mueller,f=76,flags=,originalFreq=76
word=Barnabé,f=76,flags=,originalFreq=76
word=Barrès,f=76,flags=,originalFreq=76
word=Basil,f=76,flags=,originalFreq=76
word=Bender,f=76,flags=,originalFreq=76
word=Bengale-Occidental,f=76,flags=,originalFreq=76
word=Bergues,f=76,flags=,originalFreq=76
word=Berthold,f=76,flags=,originalFreq=76
word=Bihar,f=76,flags=,originalFreq=76
word=Biron,f=76,flags=,originalFreq=76
word=Bischoff,f=76,flags=,originalFreq=76
word=BitTorrent,f=76,flags=,originalFreq=76
word=Blain,f=76,flags=,originalFreq=76
word=Blanc-Mesnil,f=76,flags=,originalFreq=76
word=Bohr,f=76,flags=,originalFreq=76
word=Bonnard,f=76,flags=,originalFreq=76
word=Botticelli,f=76,flags=,originalFreq=76
word=Bouffes-Parisiens,f=76,flags=,originalFreq=76
word=Bourbon-Siciles,f=76,flags=,originalFreq=76
word=Bragg,f=76,flags=,originalFreq=76
word=Brahim,f=76,flags=,originalFreq=76
word=Bram,f=76,flags=,originalFreq=76
word=Brando,f=76,flags=,originalFreq=76
word=Briare,f=76,flags=,originalFreq=76
word=Bridget,f=76,flags=,originalFreq=76
word=Britten,f=76,flags=,originalFreq=76
word=Brontë,f=76,flags=,originalFreq=76
word=Bruckner,f=76,flags=,originalFreq=76
word=Brétigny,f=76,flags=,originalFreq=76
word=Byrd,f=76,flags=,originalFreq=76
word=Béjart,f=76,flags=,originalFreq=76
word=Bérard,f=76,flags=,originalFreq=76
word=Béring,f=76,flags=,originalFreq=76
word=Bérénice,f=76,flags=,originalFreq=76
word=CEDEAO,f=76,flags=,originalFreq=76
word=CM1,f=76,flags=,originalFreq=76
word=CMOS,f=76,flags=,originalFreq=76
word=CNOSF,f=76,flags=,originalFreq=76
word=CRIF,f=76,flags=,originalFreq=76
word=Calixte,f=76,flags=,originalFreq=76
word=Callas,f=76,flags=,originalFreq=76
word=Canada-Uni,f=76,flags=,originalFreq=76
word=Cantacuzène,f=76,flags=,originalFreq=76
word=Cap-Oriental,f=76,flags=,originalFreq=76
word=Caspar,f=76,flags=,originalFreq=76
word=Casse-Noisette,f=76,flags=,originalFreq=76
word=Castries,f=76,flags=,originalFreq=76
word=Ceuta,f=76,flags=,originalFreq=76
word=Chambly,f=76,flags=,originalFreq=76
word=Champigny-sur-Marne,f=76,flags=,originalFreq=76
word=Chardin,f=76,flags=,originalFreq=76
word=Charles-Auguste,f=76,flags=,originalFreq=76
word=Charles-Marie,f=76,flags=,originalFreq=76
word=Chesapeake,f=76,flags=,originalFreq=76
word=Chevreuse,f=76,flags=,originalFreq=76
word=Childebert,f=76,flags=,originalFreq=76
word=Chios,f=76,flags=,originalFreq=76
word=Châteaudun,f=76,flags=,originalFreq=76
word=Châteauneuf-sur-Loire,f=76,flags=,originalFreq=76
word=Cisco,f=76,flags=,originalFreq=76
word=Clifton,f=76,flags=,originalFreq=76
word=Colón,f=76,flags=,originalFreq=76
word=Confolens,f=76,flags=,originalFreq=76
word=Corey,f=76,flags=,originalFreq=76
word=Coubertin,f=76,flags=,originalFreq=76
word=Coucy,f=76,flags=,originalFreq=76
word=Croÿ,f=76,flags=,originalFreq=76
word=Crémieux,f=76,flags=,originalFreq=76
word=Cuzco,f=76,flags=,originalFreq=76
word=DATAR,f=76,flags=,originalFreq=76
word=DCNS,f=76,flags=,originalFreq=76
word=DD,f=76,flags=,originalFreq=76
word=DFB-Pokal,f=76,flags=,originalFreq=76
word=DNCG,f=76,flags=,originalFreq=76
word=DVB-T,f=76,flags=,originalFreq=76
word=Daniela,f=76,flags=,originalFreq=76
word=Dawkins,f=76,flags=,originalFreq=76
word=Denny,f=76,flags=,originalFreq=76
word=Deux-Roses,f=76,flags=,originalFreq=76
word=Dizzy,f=76,flags=,originalFreq=76
word=Django,f=76,flags=,originalFreq=76
word=Donato,f=76,flags=,originalFreq=76
word=Doukas,f=76,flags=,originalFreq=76
word=Douvres,f=76,flags=,originalFreq=76
word=DreamWorks,f=76,flags=,originalFreq=76
word=Duclos,f=76,flags=,originalFreq=76
word=Dumouriez,f=76,flags=,originalFreq=76
word=Dyck,f=76,flags=,originalFreq=76
word=El-Kébir,f=76,flags=,originalFreq=76
word=Elgar,f=76,flags=,originalFreq=76
word=Emmanuel-Philibert,f=76,flags=,originalFreq=76
word=Engels,f=76,flags=,originalFreq=76
word=Ernest-Auguste,f=76,flags=,originalFreq=76
word=FIDH,f=76,flags=,originalFreq=76
word=FIP,f=76,flags=,originalFreq=76
word=FRAC,f=76,flags=,originalFreq=76
word=Faucigny,f=76,flags=,originalFreq=76
word=Feydeau,f=76,flags=,originalFreq=76
word=Fitz-James,f=76,flags=,originalFreq=76
word=Foucauld,f=76,flags=,originalFreq=76
word=Fouquier-Tinville,f=76,flags=,originalFreq=76
word=Fourvière,f=76,flags=,originalFreq=76
word=Franconie,f=76,flags=,originalFreq=76
word=Fuchs,f=76,flags=,originalFreq=76
word=Fujian,f=76,flags=,originalFreq=76
word=Fénelon,f=76,flags=,originalFreq=76
word=GCC,f=76,flags=,originalFreq=76
word=GF38,f=76,flags=,originalFreq=76
word=Gabin,f=76,flags=,originalFreq=76
word=Gaby,f=76,flags=,originalFreq=76
word=Gagarine,f=76,flags=,originalFreq=76
word=Gail,f=76,flags=,originalFreq=76
word=Galien,f=76,flags=,originalFreq=76
word=Gallia,f=76,flags=,originalFreq=76
word=Gandalf,f=76,flags=,originalFreq=76
word=Gaspé,f=76,flags=,originalFreq=76
word=Gaudin,f=76,flags=,originalFreq=76
word=GeForce,f=76,flags=,originalFreq=76
word=Gennevilliers,f=76,flags=,originalFreq=76
word=Gildas,f=76,flags=,originalFreq=76
word=Gilgamesh,f=76,flags=,originalFreq=76
word=Ginette,f=76,flags=,originalFreq=76
word=Gisors,f=76,flags=,originalFreq=76
word=Godefroid,f=76,flags=,originalFreq=76
word=Gondor,f=76,flags=,originalFreq=76
word=Gorki,f=76,flags=,originalFreq=76
word=Grand-Sault,f=76,flags=,originalFreq=76
word=Gravelines,f=76,flags=,originalFreq=76
word=Grigori,f=76,flags=,originalFreq=76
word=Guadalupe,f=76,flags=,originalFreq=76
word=Guetta,f=76,flags=,originalFreq=76
word=Guglielmo,f=76,flags=,originalFreq=76
word=Guilhem,f=76,flags=,originalFreq=76
word=Guipuscoa,f=76,flags=,originalFreq=76
word=Gutenberg,f=76,flags=,originalFreq=76
word=Gutiérrez,f=76,flags=,originalFreq=76
word=Gwynedd,f=76,flags=,originalFreq=76
word=Gyatso,f=76,flags=,originalFreq=76
word=Hamelin,f=76,flags=,originalFreq=76
